TimeStamp,AccXAxis,AccYAxis,AccZAxis,GyroXAxis,GyroYAxis,GyroZAxis,,AccXAxisAvg5,AccYAxisAvg5,AccZAxisAvg5,GyroXAxisAvg5,GyroYAxisAvg5,GyroZAxisAvg5,,AccXAxisAvg10,AccYAxisAvg10,AccZAxisAvg10,GyroXAxisAvg10,GyroYAxisAvg10,GyroZAxisAvg10,,AccXAxisAvg15,AccYAxisAvg15,AccZAxisAvg15,GyroXAxisAvg15,GyroYAxisAvg15,GyroZAxisAvg15
115,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
116,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
117,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
118,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
119,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
120,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
121,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
122,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
123,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
124,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
125,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
126,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
127,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
128,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
129,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
130,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
131,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
132,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
133,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
134,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
135,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
136,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
137,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
138,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
139,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
140,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
141,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
142,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
143,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
144,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
145,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
146,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
147,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
148,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
149,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
150,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
151,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
152,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
153,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
154,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
155,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
156,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
157,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
158,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
159,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
160,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
161,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,,,,,,,,,,,,,,,
